대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리주택대장PK,건물명,특수지명,블록,복리분양시설종류코드,복리분양시설종류코드명,기타시설,용도코드,용도코드명,기타용도,면적(㎡),개소
서울특별시 마포구 공덕동 385-65번지,11440,10200,0,385,65,1.02E+12,공덕 SK 리더스뷰,,,1000,어린이놀이터,,2006,복리시설,,431,2
서울특별시 마포구 공덕동 385-65번지,11440,10200,0,385,65,1.02E+12,공덕 SK 리더스뷰,,,6000,노인정,,2006,복리시설,,181.94,2
서울특별시 마포구 공덕동 385-65번지,11440,10200,0,385,65,1.02E+12,공덕 SK 리더스뷰,,,11099,기타아동관련시설,보육시설,2006,복리시설,,369.73,2
서울특별시 마포구 공덕동 385-65번지,11440,10200,0,385,65,1.02E+12,공덕 SK 리더스뷰,,,90000,기타복리시설,주민공동시설,2006,복리시설,,417.18,2
서울특별시 마포구 공덕동 385-65번지,11440,10200,0,385,65,1.02E+12,공덕 SK 리더스뷰,,,90000,기타복리시설,작은도서관,2006,복리시설,,210.32,2
서울특별시 마포구 공덕동 385-65번지,11440,10200,0,385,65,1.02E+12,공덕 SK 리더스뷰,,,90000,기타복리시설,근린생활시설,2006,복리시설,,7746.35,2
서울특별시 마포구 공덕동 469번지,11440,10200,0,469,0,1.00E+21,,,,90000,기타복리시설,주민공동시설,2006,복리시설,다함께돌봄센터,163.74,1
서울특별시 마포구 공덕동 479번지,11440,10200,0,479,0,1.00E+21,,,,,,세대 창고,2006,복리시설,세대 창고,64,1
서울특별시 마포구 공덕동 479번지,11440,10200,0,479,0,1.00E+21,,,,,,세대 창고,2006,복리시설,세대 창고,26,1
서울특별시 마포구 신공덕동 5-27번지,11440,10300,0,5,27,1.02E+12,마포구 신공덕동 00도시형주택 신축공사,,,2001,회의장,주민공동시설,2004,생활편익시설,주민공동시설,30.3,1
서울특별시 마포구 도화동 564번지,11440,10400,0,564,0,101591,마포동원베네스트아파트,,,1000,어린이놀이터,,2001,아파트,어린이놀이터,561.08,2
서울특별시 마포구 도화동 564번지,11440,10400,0,564,0,101591,마포동원베네스트아파트,,,5099,기타시설,,2005,부대시설,"노인정,관리사무소",67.5,1
서울특별시 마포구 도화동 564번지,11440,10400,0,564,0,101591,마포동원베네스트아파트,,,5099,기타시설,,2005,부대시설,경비실,8.4,1
서울특별시 마포구 용강동 39-1번지,11440,10500,0,39,1,1.00E+21,마포 하늘채 더리버,,,90000,기타복리시설,운동시설,2006,복리시설,운동시설,281.11,1
서울특별시 마포구 용강동 39-1번지,11440,10500,0,39,1,1.00E+21,마포 하늘채 더리버,,,90000,기타복리시설,편의시설,2006,복리시설,편의시설,342.94,1
서울특별시 마포구 용강동 39-1번지,11440,10500,0,39,1,1.02E+12,우석연립 소규모재건축사업,,,5099,기타시설,편의시설,2006,복리시설,편의시설,406.13,1
서울특별시 마포구 용강동 39-1번지,11440,10500,0,39,1,1.02E+12,우석연립 소규모재건축사업,,,5099,기타시설,운동시설,2006,복리시설,운동시설,217.92,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,6000,노인정,,2006,복리시설,경로당,97.37,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,11099,기타아동관련시설,,2006,복리시설,보육시설,252.27,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,90000,기타복리시설,,2006,복리시설,문고,56.82,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,90000,기타복리시설,,2006,복리시설,주민공동시설,942.03,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,1000,어린이놀이터,,2006,복리시설,놀이터-1,463.21,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,1000,어린이놀이터,,2006,복리시설,놀이터-2,390.6,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,90000,기타복리시설,,2006,복리시설,주민운동시설,466.61,1
서울특별시 마포구 용강동 91-1번지,11440,10500,0,91,1,1.02E+12,e편한세상 마포3차,,,5003,휴게소,,2005,부대시설,,0,2
서울특별시 마포구 용강동 285번지,11440,10500,0,285,0,1.02E+12,래미안 마포 리버웰,,,1000,어린이놀이터,,2006,복리시설,,763,1
서울특별시 마포구 용강동 285번지,11440,10500,0,285,0,1.02E+12,래미안 마포 리버웰,,,5099,기타시설,주민공동시설,2006,복리시설,,1280.03,0
서울특별시 마포구 용강동 285번지,11440,10500,0,285,0,1.02E+12,래미안 마포 리버웰,,,5003,휴게소,휴게시설,2006,복리시설,,0,2
서울특별시 마포구 용강동 285번지,11440,10500,0,285,0,1.02E+12,래미안 마포 리버웰,,,5099,기타시설,작은도서관(문고),2006,복리시설,,51.71,0
서울특별시 마포구 용강동 285번지,11440,10500,0,285,0,1.02E+12,래미안 마포 리버웰,,,6000,노인정,경로당,2006,복리시설,,146.92,0
서울특별시 마포구 용강동 285번지,11440,10500,0,285,0,1.02E+12,래미안 마포 리버웰,,,5099,기타시설,주민운동시설,2006,복리시설,,453.94,2
서울특별시 마포구 용강동 285번지,11440,10500,0,285,0,1.02E+12,래미안 마포 리버웰,,,5099,기타시설,보육시설,2006,복리시설,,329,0
서울특별시 마포구 대흥동 806번지,11440,10800,0,806,0,1.02E+12,,,,,,,2006,복리시설,주민공동시설(다목적멀티룸),51.48,1
서울특별시 마포구 대흥동 806번지,11440,10800,0,806,0,1.00E+21,,,,90000,기타복리시설,다목적룸,2006,복리시설,주민회의실,32.5,0
서울특별시 마포구 염리동 507번지,11440,10900,0,507,0,1.02E+12,마포프레스티지자이,,,5099,기타시설,주민운동시설,2001,아파트,부대시설,1464.88,7
서울특별시 마포구 염리동 507번지,11440,10900,0,507,0,1.02E+12,마포프레스티지자이,,,6000,노인정,,2001,아파트,부대시설,776.7575,3
서울특별시 마포구 염리동 507번지,11440,10900,0,507,0,1.02E+12,마포프레스티지자이,,,5099,기타시설,주민공동시설,2001,아파트,부대시설,4005.1825,3
서울특별시 마포구 염리동 507번지,11440,10900,0,507,0,1.02E+12,마포프레스티지자이,,,5099,기타시설,어린이집,2001,아파트,부대시설,1142.1408,2
서울특별시 마포구 염리동 507번지,11440,10900,0,507,0,1.02E+12,마포프레스티지자이,,,5099,기타시설,작은도서관,2001,아파트,부대시설,464.5552,3
서울특별시 마포구 염리동 532번지,11440,10900,0,532,0,1.00E+21,,,,90000,기타복리시설,주민공동시설(필라테스장),2001,아파트,주민공동시설,161.386,0
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015128,밤섬경남아너스빌,,,1000,어린이놀이터,,2006,복리시설,,527.13,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015129,신수동아너스빌아파트,,,1000,어린이놀이터,,2006,복리시설,,527.13,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015129,신수동아너스빌아파트,,,90000,기타복리시설,주민공동시설,2006,복리시설,,102.15,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015129,신수동아너스빌아파트,,,6000,노인정,,2006,복리시설,,120.6,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015129,신수동아너스빌아파트,,,90000,기타복리시설,문고,2006,복리시설,,36,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015128,밤섬경남아너스빌,,,90000,기타복리시설,주민공동시설,2006,복리시설,,102.15,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015128,밤섬경남아너스빌,,,6000,노인정,,2006,복리시설,,120.6,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015128,밤섬경남아너스빌,,,90000,기타복리시설,문고,2006,복리시설,,36,1
서울특별시 마포구 신수동 325번지,11440,11100,0,325,0,1015128,밤섬경남아너스빌,,,90000,기타복리시설,근린생활시설,2006,복리시설,,901.35,0
서울특별시 마포구 현석동 118번지,11440,11200,0,118,0,1.02E+12,밤섬 예가 클래식,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,,276.87,1
서울특별시 마포구 현석동 118번지,11440,11200,0,118,0,1.02E+12,밤섬 예가 클래식,,,5099,기타시설,주민공동시설,2006,복리시설,,62.93,1
서울특별시 마포구 현석동 167번지,11440,11200,0,167,0,1.02E+12,현석동 리버뷰,,,2001,회의장,,2002,연립주택,,26.65,0
서울특별시 마포구 상수동 398번지,11440,11500,0,398,0,1.02E+12,밤섬 리베뉴Ⅱ,,,6000,노인정,경로당,2006,복리시설,경로당,101.95,1
서울특별시 마포구 상수동 398번지,11440,11500,0,398,0,1.02E+12,밤섬 리베뉴Ⅱ,,,90000,기타복리시설,문고,2006,복리시설,문고,185.26,1
서울특별시 마포구 상수동 398번지,11440,11500,0,398,0,1.02E+12,밤섬 리베뉴Ⅱ,,,90000,기타복리시설,보육시설,2006,복리시설,보육시설,237.02,1
서울특별시 마포구 상수동 398번지,11440,11500,0,398,0,1.02E+12,밤섬 리베뉴Ⅱ,,,90000,기타복리시설,주민운동시설,2006,복리시설,주민운동시설,452.78,1
서울특별시 마포구 상수동 398번지,11440,11500,0,398,0,1.02E+12,밤섬 리베뉴Ⅱ,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,어린이놀이터,749.02,2
서울특별시 마포구 상수동 398번지,11440,11500,0,398,0,1.02E+12,밤섬 리베뉴Ⅱ,,,90000,기타복리시설,주민공동시설,2006,복리시설,주민공동시설,791.82,1
서울특별시 마포구 상수동 402번지,11440,11500,0,402,0,1.02E+12,밤섬 리베뉴Ⅰ,,,90000,기타복리시설,도서실,2006,복리시설,도서실,247.97,1
서울특별시 마포구 상수동 402번지,11440,11500,0,402,0,1.02E+12,밤섬 리베뉴Ⅰ,,,90000,기타복리시설,보육시설,2006,복리시설,보육시설,197.95,1
서울특별시 마포구 상수동 402번지,11440,11500,0,402,0,1.02E+12,밤섬 리베뉴Ⅰ,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,어린이 놀이터,630.51,2
서울특별시 마포구 상수동 402번지,11440,11500,0,402,0,1.02E+12,밤섬 리베뉴Ⅰ,,,6000,노인정,경로당,2006,복리시설,경로당,168.49,1
서울특별시 마포구 상수동 402번지,11440,11500,0,402,0,1.02E+12,밤섬 리베뉴Ⅰ,,,90000,기타복리시설,주민공동시설,2006,복리시설,주민공동시설,1216.59,1
서울특별시 마포구 합정동 447번지,11440,12200,0,447,0,1.00E+21,합정동 447일원 가로주택정비사업,,,10001,옥내운동시설,주민공동시설,2005,부대시설,,630.4,1
서울특별시 마포구 합정동 447번지,11440,12200,0,447,0,1.00E+21,합정동 447일원 가로주택정비사업,,,90000,기타복리시설,스터디카페(스페이스),2005,부대시설,,222.95,1
서울특별시 마포구 합정동 447번지,11440,12200,0,447,0,1.00E+21,합정동 447일원 가로주택정비사업,,,1000,어린이놀이터,,2005,부대시설,,60,1
서울특별시 마포구 합정동 467번지,11440,12200,0,467,0,1.02E+12,,,,1000,어린이놀이터,어린이놀이터,2001,아파트,철거,0,0
서울특별시 마포구 망원동 439-5번지,11440,12300,0,439,5,1.00E+21,에비뉴원 마포,,,90000,기타복리시설,어린이도서관 및 독서실,2006,복리시설,,243.982,1
서울특별시 마포구 망원동 439-5번지,11440,12300,0,439,5,1.00E+21,에비뉴원 마포,,,90000,기타복리시설,주민운동 및 휴게시설,2006,복리시설,,225.62,1
서울특별시 마포구 망원동 439-5번지,11440,12300,0,439,5,1.00E+21,에비뉴원 마포,,,90000,기타복리시설,커뮤니티센터,2006,복리시설,,135.375,1
서울특별시 마포구 망원동 439-5번지,11440,12300,0,439,5,1.00E+21,에비뉴원 마포,,,1000,어린이놀이터,,2006,복리시설,,123.03,1
서울특별시 마포구 망원동 466-2번지,11440,12300,0,466,2,101584,망원동 동원데쟈뷰아파트,,,1000,어린이놀이터,어린이놀이터,2005,부대시설,어린이놀이터,308.45,1
서울특별시 마포구 망원동 466-2번지,11440,12300,0,466,2,101584,망원동 동원데쟈뷰아파트,,,6000,노인정,노인정,2006,복리시설,노인정,44.01,1
서울특별시 마포구 망원동 466-2번지,11440,12300,0,466,2,101584,망원동 동원데쟈뷰아파트,,,5002,녹지시설,조경시설,2005,부대시설,조경시설,957.87,0
서울특별시 마포구 망원동 523번지,11440,12300,0,523,0,1.02E+12,마포월드컵제이스카이아파트,,,2099,기타집회장,,2001,아파트,주민공동시설,216.98,1
서울특별시 마포구 연남동 244-16번지,11440,12400,0,244,16,1.00E+21,연남동 LH참여형 가로주택정비사업,,,1000,어린이놀이터,,2006,복리시설,,0,0
서울특별시 마포구 성산동 262-1번지,11440,12500,0,262,1,1.02E+12,노블에비뉴,,,2099,기타집회장,주민공동시설,2006,복리시설,주민공동시설,89.859,1
서울특별시 마포구 성산동 595번지,11440,12500,0,595,0,1.02E+12,성산(임대)아파트,,,1000,어린이놀이터,,2006,복리시설,,463.31,1
서울특별시 마포구 성산동 595번지,11440,12500,0,595,0,1.02E+12,,,,5001,공원,지압공원,2006,복리시설,,471.6,1
서울특별시 마포구 성산동 595번지,11440,12500,0,595,0,1.02E+12,,,,5099,기타시설,주민휴게시설,2006,복리시설,,471.6,1
서울특별시 마포구 상암동 31번지,11440,12700,0,31,0,1.00E+21,어쩌다집 @상암,,,90000,기타복리시설,주민공동시설,2001,아파트,주민공동시설,481.38,1
서울특별시 마포구 상암동 1637번지,11440,12700,0,1637,0,1.02E+12,,,,1000,어린이놀이터,,2006,복리시설,어린이놀이터,880.3,2
서울특별시 마포구 상암동 1736번지,11440,12700,0,1736,0,1.00E+12,상암월드컵파크10단지,,,1000,어린이놀이터,어린이놀이터,2001,아파트,어린이놀이터,1082.16,2
서울특별시 마포구 상암동 1736번지,11440,12700,0,1736,0,1.00E+12,상암월드컵파크10단지,,,5000,공원또는 녹지시설,공원또는 녹지시설,2001,아파트,공원또는 녹지시설,14355.47,0
서울특별시 마포구 상암동 1736번지,11440,12700,0,1736,0,1.00E+12,상암월드컵파크10단지,,,6000,노인정,경로당,2001,아파트,경로당,112.06,1
서울특별시 마포구 상암동 1736번지,11440,12700,0,1736,0,1.00E+12,상암월드컵파크10단지,,,11000,아동관련시설,보육시설,2001,아파트,보육시설,196.72,1
서울특별시 마포구 상암동 1736번지,11440,12700,0,1736,0,1.00E+12,상암월드컵파크10단지,,,7199,기타구매시설,근린생활시설,2001,아파트,근린생활시설,845.49,1
서울특별시 마포구 상암동 1736번지,11440,12700,0,1736,0,1.00E+12,상암월드컵파크10단지,,,2099,기타집회장,주민공동시설,2001,아파트,주민공동시설,118.62,1
서울특별시 마포구 상암동 1743번지,11440,12700,0,1743,0,1.00E+12,상암월드컵파크12단지,,,1000,어린이놀이터,TV공청시설,2001,아파트,TV공청시설,649.4,2
서울특별시 마포구 상암동 1743번지,11440,12700,0,1743,0,1.00E+12,상암월드컵파크12단지,,,6000,노인정,경로당,2001,아파트,경로당,139.12,1
서울특별시 마포구 상암동 1743번지,11440,12700,0,1743,0,1.00E+12,상암월드컵파크12단지,,,11000,아동관련시설,보육시설,2001,아파트,보육시설,139.12,1
서울특별시 마포구 상암동 1743번지,11440,12700,0,1743,0,1.00E+12,상암월드컵파크12단지,,,90000,기타복리시설,주민공동시설,2001,아파트,주민공동시설,68.5,1
서울특별시 마포구 상암동 1752번지,11440,12700,0,1752,0,1.00E+12,상암월드컵파크9단지,,,1000,어린이놀이터,어린이놀이터,2001,아파트,어린이놀이터,1386.32,3
서울특별시 마포구 상암동 1752번지,11440,12700,0,1752,0,1.00E+12,상암월드컵파크9단지,,,5000,공원또는 녹지시설,공원또는 녹지시설,2001,아파트,공원또는 녹지시설,18860.57,0
서울특별시 마포구 상암동 1752번지,11440,12700,0,1752,0,1.00E+12,상암월드컵파크9단지,,,6000,노인정,경로당,2001,아파트,경로당,129.81,1
서울특별시 마포구 상암동 1752번지,11440,12700,0,1752,0,1.00E+12,상암월드컵파크9단지,,,11000,아동관련시설,보육시설,2001,아파트,보육시설,206.85,1
서울특별시 마포구 상암동 1752번지,11440,12700,0,1752,0,1.00E+12,상암월드컵파크9단지,,,90000,기타복리시설,주민공동시설,2001,아파트,주민공동시설,129.02,1
서울특별시 마포구 상암동 1752번지,11440,12700,0,1752,0,1.00E+12,상암월드컵파크9단지,,,90000,기타복리시설,근린생활시설,2001,아파트,근린생활시설,504.68,1
서울특별시 서대문구 충정로3가 72-1번지,11410,10200,0,72,1,1.01E+12,충정도시형생활주택신축공사,,,2099,기타집회장,주민공동시설,2006,복리시설,"창고, 휴게실, 공용세탁실",275.93,5
서울특별시 서대문구 충정로3가 72-1번지,11410,10200,0,72,1,1.00E+12,더스타일하우스디센트럴,,,6000,노인정,,2006,복리시설,,90.8799,1
서울특별시 서대문구 충정로3가 72-1번지,11410,10200,0,72,1,1.00E+12,더스타일하우스디센트럴,,,1000,어린이놀이터,,2006,복리시설,,124.2388,1
서울특별시 서대문구 충정로3가 72-1번지,11410,10200,0,72,1,1.00E+12,더스타일하우스디센트럴,,,5099,기타시설,,2006,복리시설,주민운동시설,57.747,1
서울특별시 서대문구 충정로3가 72-1번지,11410,10200,0,72,1,1.00E+12,더스타일하우스디센트럴,,,90000,기타복리시설,,2001,아파트,복리시설,437.7568,1
서울특별시 서대문구 충정로3가 128-1번지,11410,10200,0,128,1,1.01E+12,충림예하임아파트,,,90000,기타복리시설,,2001,아파트,경비실/MDF실,17.7,1
서울특별시 서대문구 충정로3가 187-1번지,11410,10200,0,187,1,1.01E+12,,,,2099,기타집회장,지상5층 주민공동시설,2006,복리시설,,44.35,1
서울특별시 서대문구 충정로3가 187-1번지,11410,10200,0,187,1,1.01E+12,,,,2099,기타집회장,지하1층 회의실,2006,복리시설,,22.12,1
서울특별시 서대문구 충정로3가 466번지,11410,10200,0,466,0,1.01E+12,우리유앤미아파트,,,6000,노인정,경로당,2001,아파트,경로당,41.2,1
서울특별시 서대문구 충정로3가 466번지,11410,10200,0,466,0,1.01E+12,우리유앤미아파트,,,1000,어린이놀이터,어린이놀이터,2001,아파트,어린이놀이터,361.76,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,더스타일하우스디센트럴,,,6000,노인정,,2006,복리시설,,90.8799,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,더스타일하우스디센트럴,,,1000,어린이놀이터,,2006,복리시설,,124.2388,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,더스타일하우스디센트럴,,,5099,기타시설,,2006,복리시설,주민운동시설,57.747,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,더스타일하우스디센트럴,,,90000,기타복리시설,,2001,아파트,복리시설,437.7568,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,,,,90000,기타복리시설,주민운동시설,2006,복리시설,주민운동시설,97.28,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,,,,90000,기타복리시설,,2006,복리시설,공용취사장,28.48,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,,,,90000,기타복리시설,주민휴게시설,2006,복리시설,주민휴게시설,28.24,1
서울특별시 서대문구 충정로3가 480번지,11410,10200,0,480,0,1.01E+12,,,,90000,기타복리시설,,2006,복리시설,,154,1
서울특별시 서대문구 합동 118번지,11410,10300,0,118,0,1.01E+12,충정로 SK VIEW,,,1000,어린이놀이터,,2001,아파트,,389.4,1
서울특별시 서대문구 합동 118번지,11410,10300,0,118,0,1.01E+12,충정로 SK VIEW,,,2001,회의장,,2001,아파트,주민회의실,25.55,0
서울특별시 서대문구 합동 118번지,11410,10300,0,118,0,1.01E+12,충정로 SK VIEW,,,6000,노인정,,2001,아파트,노인정,93.47,0
서울특별시 서대문구 냉천동 261번지,11410,10500,0,261,0,1.00E+21,,,,10002,옥외운동시설,야외운동기구,2006,복리시설,주민운동시설,58.79,4
서울특별시 서대문구 북아현동 1-954번지,11410,11000,0,1,954,1.01E+12,북아현1-1재정비촉진구역주택재개발아파트,,,6000,노인정,경로당,2006,복리시설,,154,0
서울특별시 서대문구 북아현동 1-954번지,11410,11000,0,1,954,1.01E+12,북아현1-1재정비촉진구역주택재개발아파트,,,2000,집회소,입주자회의소,2006,복리시설,,1165.45,0
서울특별시 서대문구 북아현동 1-954번지,11410,11000,0,1,954,1.01E+12,북아현1-1재정비촉진구역주택재개발아파트,,,11000,아동관련시설,보육시설,2006,복리시설,,194,0
서울특별시 서대문구 북아현동 1-954번지,11410,11000,0,1,954,1.01E+12,북아현1-1재정비촉진구역주택재개발아파트,,,90000,기타복리시설,문고,2006,복리시설,,171,0
서울특별시 서대문구 북아현동 1-954번지,11410,11000,0,1,954,1.01E+12,북아현1-1재정비촉진구역주택재개발아파트,,,1000,어린이놀이터,,2006,복리시설,,1589.34,0
서울특별시 서대문구 북아현동 149-1번지,11410,11000,0,149,1,1.01E+12,e편한세상 신촌,,,1000,어린이놀이터,어린이놀이터,2006,복리시설,복리시설,2572.12,9
서울특별시 서대문구 북아현동 149-1번지,11410,11000,0,149,1,1.01E+12,e편한세상 신촌,,,3099,기타운동장,주민운동시설,2006,복리시설,복리시설,836.76,4
서울특별시 서대문구 북아현동 149-1번지,11410,11000,0,149,1,1.01E+12,e편한세상 신촌,,,6000,노인정,경로당,2006,복리시설,복리시설,498.28,4
서울특별시 서대문구 북아현동 149-1번지,11410,11000,0,149,1,1.01E+12,e편한세상 신촌,,,90000,기타복리시설,주민공동시설,2006,복리시설,복리시설,239.4,4
서울특별시 서대문구 북아현동 149-1번지,11410,11000,0,149,1,1.01E+12,e편한세상 신촌,,,90000,기타복리시설,보육시설,2006,복리시설,복리시설,730.1,4
서울특별시 서대문구 북아현동 149-1번지,11410,11000,0,149,1,1.01E+12,e편한세상 신촌,,,90000,기타복리시설,문고,2006,복리시설,복리시설,464.05,4
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,북아현1-2구역주택재개발아파트,,,6000,노인정,경로당,2006,복리시설,,239.1476,2
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,북아현1-2구역주택재개발아파트,,,1000,어린이놀이터,,2006,복리시설,,1451.77,4
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,북아현1-2구역주택재개발아파트,,,,,기타아동관련시설(어린이집),2006,복리시설,,373.9266,2
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,북아현1-2구역주택재개발아파트,,,,,기타복리시설(근린생활시설),2006,복리시설,,2680.9411,3
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,북아현1-2구역주택재개발아파트,,,,,기타집회장(주민공동시설),2006,복리시설,,1606.8173,2
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,북아현1-2구역주택재개발아파트,,,,,기타운동장(주민운동시설),2006,복리시설,,725.12,3
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,북아현1-2구역주택재개발아파트,,,,,기타집회장(작은도서관),2006,복리시설,,262.3768,2
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,아현역 푸르지오,,,6000,노인정,경로당,2006,복리시설,,239.1476,2
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,아현역 푸르지오,,,1000,어린이놀이터,,2006,복리시설,,1451.77,4
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,아현역 푸르지오,,,11099,기타아동관련시설,어린이집,2006,복리시설,,373.9266,2
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,아현역 푸르지오,,,90000,기타복리시설,근린생활시설,2006,복리시설,,2680.9411,3
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,아현역 푸르지오,,,2099,기타집회장,주민공동시설,2006,복리시설,,1606.8173,2
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,아현역 푸르지오,,,3099,기타운동장,주민운동시설,2006,복리시설,,725.12,3
서울특별시 서대문구 북아현동 174번지,11410,11000,0,174,0,1.01E+12,아현역 푸르지오,,,2099,기타집회장,작은도서관,2006,복리시설,,262.3768,2
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,,2005,부대시설,창업지원센터,837.93,1
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,,2005,부대시설,가구갤러리,187.33,1
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,,2005,부대시설,재활용품창고,234.48,1
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,,2005,부대시설,공동체지원센터,754.18,1
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,주민운동시설,2005,부대시설,,1250.15,0
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,보육시설,2005,부대시설,,1420.1,0
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,경로당,2005,부대시설,재활,768.79,0
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,주민공동시설,2005,부대시설,,19579.62,0
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,,,문고,2005,부대시설,,1131.42,0
서울특별시 서대문구 북아현동 520번지,11410,11000,0,520,0,1.01E+12,북아현2 재정비촉진구역 주태재개발정비사업 공동주택 신축공사,,,1000,어린이놀이터,,2005,부대시설,,2171,0
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,6000,노인정,경로당,2006,복리시설,,262.06,1
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,5099,기타시설,작은도서관,2006,복리시설,,321.64,1
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,5099,기타시설,어린이집,2006,복리시설,,330.93,1
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,90000,기타복리시설,근린생활시설-기계/전기 및 주차장포함,2006,복리시설,,4940.49,1
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,1000,어린이놀이터,,2006,복리시설,,1043.36,3
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,5099,기타시설,커뮤니티시설,2006,복리시설,,1447.55,1
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,3099,기타운동장,주민운동시설,2006,복리시설,,432.36,1
서울특별시 서대문구 홍제동 57-5번지,11410,11100,0,57,5,1.01E+12,서대문 푸르지오 센트럴파크,,,5003,휴게소,,2006,복리시설,,0,2
